Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Dean048,Apr 2014,5.0 of 5 bubbles,Loved this Hotel!,"I found this hotel on tripadvisor and once again I was highly satisfied. My room was beautiful and the bed was very comfortable. Temperature control was perfect. Very clean and modern. Bathroom was beautiful. Only negative was that it was tricky to adjust the hot and cold water at times. The hotel staff were amazing. Great service everywhere. Front desk staff always very helpful, The breakfast buffet and the staff were great. Wi-FI worked great. Business center was good. Even the doorman were great and always there to catch me a taxi. The roof top infinity pool was superb and such a nice place to relax and enjoy the view. I score the hotel and it staff a perfect 10. Location is good too. 15 min walk to Aryana shopping mall or 5 minute taxi ride. 10 minute walk to Mango Square. I will be back in four months!",March 2014,NA
sedtravel,Mar 2014,4.0 of 5 bubbles,"Good value, big rooms!","We stayed last week of October 2013 for 3 days, 2 nights.  We booked 1 deluxe room and 2 business class rooms.  All rooms are big.  Each room can actually fit in 2 king-sized beds.  We got the deluxe room for our 3 kids with 2 twin beds.  Even if our eldest is almost the size of one adult, they fit in comfortably when we put the beds together.  The deluxe room also has a bathtub with its own small TV.  I just did not like that they played music so loud (did not know if the loud speakers were in the hotel front driveway or at the roof deck) during our first night, and their glass panels/windows reverberated with the music.Aside from the music incident, I would still say the hotel gave good value with the clean, comfortable rooms and beds, courteous and helpful staff, and convenient location.",October 2013,NA
hadiabu,Mar 2014,5.0 of 5 bubbles,Short stay,Best in terms of value for money. Hotel is located smack in the middle of the city so getting anywhere is pretty much straight forward. The Mall is 5 mins away and the hotel do provide shuttle service twice a day. The room was spacious and very clean! Staff were very helpful in particular Mr Christian who was always there to assist me and my wife.,March 2014,NA
spennipc,Mar 2014,5.0 of 5 bubbles,What a treat!,"The first time I have been absolutely satisfied with a hotel in the Philippines. Could not find any faults. Nice room, bathroom, swimming pool and bar (bit modern style, but OK). For evening meal just go across the road, quite tasty food and cheap. Prices in the hotel reasonable (can of beer php55 in the mini bar,not like php125 in the quest hotel).Will definitely use it again!",March 2014,NA
Immune01,Mar 2014,5.0 of 5 bubbles,Wonderful stay,"What a great hotel at a great rate in a fantastic central location!!!  We stayed at the Best Western for two nights and my only regret is not staying here longer.  The room was super clean, big and very comfortable.  The bathrooms were spotless and the amenities provided were generous. The beds are very comfortable as well. The roof top pool is small but a great place to relax and unwind! We enjoyed the large breakfast spread as well. I would stay here again if I get the chance to visit Cebu again.",March 2014,NA
jman0076,May 2014,5.0 of 5 bubbles,Great option and centrally located,"I used this hotel as a base from which to explore all over the Visayas, and came back 2-3 times over a 10-12 day period. It ended up feeling much like a home away from home for me, mainly thanks to the comfortable surroundings and friendly and approachable staff. For me the little quirks with some of the service added a quaint personal touch,and I wouldn't want this to change. A great place to stay by any standards.I never had trouble getting a great nights rest, and rarely even noticed the traffic noise. I suspect patrons who find this an issue are not really used to spending time in big Asian cities, if you think it may be an issue for you, then just ask for a room on one of the upper floors.",May 2014,NA
JunaD78,May 2014,4.0 of 5 bubbles,Comfortable rooms but...,"I stayed for 2 days after arriving from the UK. Friendly staff and welcoming. Comfortable beds but even on the top floor I could still hear all the traffic noise at night. After a very long flight I could do with a good night sleep but for two days I did not get any sleep at all. So I checked-out even more tired, all together 4 days lack of sleep but the staff were polite and the hotel is quite pleasant so not bad.",March 2014,NA
theplanetraveler,Apr 2014,4.0 of 5 bubbles,Relaxing At the Lex Cebu,"First thing first, the pool is badazz! I totally enjoyed a relaxing swim in the pool which sits on the roof top. The rooms are quite comfy and are well stocked with plenty of amenities; although, I was only given one bar of soup for a four days stay. Now for the bad... The hotel is in the city and in the late afternoon, traffic becomes horrendous! This is not a problem unless you want to visit some of the resorts on Mactan Island which means you will have to deal with the traffic. Other than that, I have no complaints., The room have a comfortable bed, the internet was decent, bathroom had plenty of lighting. All in all, it was a decent place to stay. Also, there are plenty of food selection in the area. Jolly-bee, Buddy Burgers, McDonald's, 7-11, and a number of other restaurants.",April 2014,NA
Dean048,Apr 2014,5.0 of 5 bubbles,Loved this Hotel!,"I found this hotel on tripadvisor and once again I was highly satisfied. My room was beautiful and the bed was very comfortable. Temperature control was perfect. Very clean and modern. Bathroom was beautiful. Only negative was that it was tricky to adjust the hot and cold water at times. The hotel staff were amazing. Great service everywhere. Front desk staff always very helpful, The breakfast buffet and the staff were great. Wi-FI worked great. Business center was good. Even the doorman were great and always there to catch me a taxi. The roof top infinity pool was superb and such a nice place to relax and enjoy the view. I score the hotel and it staff a perfect 10. Location is good too. 15 min walk to Aryana shopping mall or 5 minute taxi ride. 10 minute walk to Mango Square. I will be back in four months!",March 2014,NA
sedtravel,Mar 2014,4.0 of 5 bubbles,"Good value, big rooms!","We stayed last week of October 2013 for 3 days, 2 nights.  We booked 1 deluxe room and 2 business class rooms.  All rooms are big.  Each room can actually fit in 2 king-sized beds.  We got the deluxe room for our 3 kids with 2 twin beds.  Even if our eldest is almost the size of one adult, they fit in comfortably when we put the beds together.  The deluxe room also has a bathtub with its own small TV.  I just did not like that they played music so loud (did not know if the loud speakers were in the hotel front driveway or at the roof deck) during our first night, and their glass panels/windows reverberated with the music.Aside from the music incident, I would still say the hotel gave good value with the clean, comfortable rooms and beds, courteous and helpful staff, and convenient location.",October 2013,NA
hadiabu,Mar 2014,5.0 of 5 bubbles,Short stay,Best in terms of value for money. Hotel is located smack in the middle of the city so getting anywhere is pretty much straight forward. The Mall is 5 mins away and the hotel do provide shuttle service twice a day. The room was spacious and very clean! Staff were very helpful in particular Mr Christian who was always there to assist me and my wife.,March 2014,NA
spennipc,Mar 2014,5.0 of 5 bubbles,What a treat!,"The first time I have been absolutely satisfied with a hotel in the Philippines. Could not find any faults. Nice room, bathroom, swimming pool and bar (bit modern style, but OK). For evening meal just go across the road, quite tasty food and cheap. Prices in the hotel reasonable (can of beer php55 in the mini bar,not like php125 in the quest hotel).Will definitely use it again!",March 2014,NA
