Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
bentobox007,Oct 2010,3.0 of 5 bubbles,Not worth the money.  Surprised by the other reviews.,"I stayed here for 1 night in Oct. 2010, and cancelled my other nights that were planned in Cebu.  I am somewhat surprised by the other reviews.  The hotel itself is not terrible, but it's just not worth the money compared to other lodging that you can find in Cebu City.  The room was basic with worn furniture.  The breakfast was edible, but not special nor good.  On the plus side, there was a fitness center, and free internet in the rooms.  I could not believe that I paid so much for the room, and actually asked my friend to inquire on their own for pricing in case I got ripped off -- apparently, I did not, these are their standard rates!  Save your money.",October 2010,NA
RiceyTraveller,Aug 2010,4.0 of 5 bubbles,"Lovely hotel, great location","Third visit, still an excellent hotel ideally located near the Ayala Centre - short walk.  Dont be put off by the construction as it is rarely active (since last September this has generally static). Breakfast is nice, never ate in the restaurant otehrwise as so many eateries in The Terraces to visit etc. The Bean Date coffee shop in the lobby does great lattes and cake though. Staff always friendly and better value for money than the Marriott on the opposite side. Free wifi in the rooms is a great benefit (all the rooms) which for a guy who uses the email a lot is a must.  Overall a great experience and one I will do again.",May 2010,NA
TravelLady444,Aug 2010,5.0 of 5 bubbles,Great hotel,"Great hotel, wonderful staff, very friendly and knowledgable!Rooms are spacious and clean, if you are on the Executive Club Level, you do not only have a free minibar but also access to the Lounge, which has snacks and coffee/tea ready for you at any time. In the evenings you get cocktails there, simply wonderful.Would definitely return to this hotel....the quality/price is perfectly balanced.",July 2010,NA
donzero,Aug 2010,4.0 of 5 bubbles,Very convenient location.,We stayed in Cebu for only a night and we booked at Parklane. Nice service; friendly staff and the most convenient location. Walkable from Ayala Center!,May 2010,NA
Richard R,Oct 2010,3.0 of 5 bubbles,Tiny Room,The Parklane has been reviewed in prior times as having small rooms. Well it doesnt seem like that big of a deal till you stay. These rooms are sailing boat small. Stayed three nights that were prepaid through expedia and I would not have spent all three days if it had not been prepaid. Rooms were clean but old and small. The staff was so-so and has previously been mentioned require a voucher or copy of email from expedia. There are many hotels in Cebu that are much nicer and cheaper. The construction on the massive hotel across the street is currently at a standstill but I am sure when it starts up again the noise will be bad. Go elsewhere.,September 2010,NA
bentobox007,Oct 2010,3.0 of 5 bubbles,Not worth the money.  Surprised by the other reviews.,"I stayed here for 1 night in Oct. 2010, and cancelled my other nights that were planned in Cebu.  I am somewhat surprised by the other reviews.  The hotel itself is not terrible, but it's just not worth the money compared to other lodging that you can find in Cebu City.  The room was basic with worn furniture.  The breakfast was edible, but not special nor good.  On the plus side, there was a fitness center, and free internet in the rooms.  I could not believe that I paid so much for the room, and actually asked my friend to inquire on their own for pricing in case I got ripped off -- apparently, I did not, these are their standard rates!  Save your money.",October 2010,NA
RiceyTraveller,Aug 2010,4.0 of 5 bubbles,"Lovely hotel, great location","Third visit, still an excellent hotel ideally located near the Ayala Centre - short walk.  Dont be put off by the construction as it is rarely active (since last September this has generally static). Breakfast is nice, never ate in the restaurant otehrwise as so many eateries in The Terraces to visit etc. The Bean Date coffee shop in the lobby does great lattes and cake though. Staff always friendly and better value for money than the Marriott on the opposite side. Free wifi in the rooms is a great benefit (all the rooms) which for a guy who uses the email a lot is a must.  Overall a great experience and one I will do again.",May 2010,NA
TravelLady444,Aug 2010,5.0 of 5 bubbles,Great hotel,"Great hotel, wonderful staff, very friendly and knowledgable!Rooms are spacious and clean, if you are on the Executive Club Level, you do not only have a free minibar but also access to the Lounge, which has snacks and coffee/tea ready for you at any time. In the evenings you get cocktails there, simply wonderful.Would definitely return to this hotel....the quality/price is perfectly balanced.",July 2010,NA
donzero,Aug 2010,4.0 of 5 bubbles,Very convenient location.,We stayed in Cebu for only a night and we booked at Parklane. Nice service; friendly staff and the most convenient location. Walkable from Ayala Center!,May 2010,NA
Richard R,Oct 2010,3.0 of 5 bubbles,Tiny Room,The Parklane has been reviewed in prior times as having small rooms. Well it doesnt seem like that big of a deal till you stay. These rooms are sailing boat small. Stayed three nights that were prepaid through expedia and I would not have spent all three days if it had not been prepaid. Rooms were clean but old and small. The staff was so-so and has previously been mentioned require a voucher or copy of email from expedia. There are many hotels in Cebu that are much nicer and cheaper. The construction on the massive hotel across the street is currently at a standstill but I am sure when it starts up again the noise will be bad. Go elsewhere.,September 2010,NA
bentobox007,Oct 2010,3.0 of 5 bubbles,Not worth the money.  Surprised by the other reviews.,"I stayed here for 1 night in Oct. 2010, and cancelled my other nights that were planned in Cebu.  I am somewhat surprised by the other reviews.  The hotel itself is not terrible, but it's just not worth the money compared to other lodging that you can find in Cebu City.  The room was basic with worn furniture.  The breakfast was edible, but not special nor good.  On the plus side, there was a fitness center, and free internet in the rooms.  I could not believe that I paid so much for the room, and actually asked my friend to inquire on their own for pricing in case I got ripped off -- apparently, I did not, these are their standard rates!  Save your money.",October 2010,NA
RiceyTraveller,Aug 2010,4.0 of 5 bubbles,"Lovely hotel, great location","Third visit, still an excellent hotel ideally located near the Ayala Centre - short walk.  Dont be put off by the construction as it is rarely active (since last September this has generally static). Breakfast is nice, never ate in the restaurant otehrwise as so many eateries in The Terraces to visit etc. The Bean Date coffee shop in the lobby does great lattes and cake though. Staff always friendly and better value for money than the Marriott on the opposite side. Free wifi in the rooms is a great benefit (all the rooms) which for a guy who uses the email a lot is a must.  Overall a great experience and one I will do again.",May 2010,NA
TravelLady444,Aug 2010,5.0 of 5 bubbles,Great hotel,"Great hotel, wonderful staff, very friendly and knowledgable!Rooms are spacious and clean, if you are on the Executive Club Level, you do not only have a free minibar but also access to the Lounge, which has snacks and coffee/tea ready for you at any time. In the evenings you get cocktails there, simply wonderful.Would definitely return to this hotel....the quality/price is perfectly balanced.",July 2010,NA
