Rating,Review Text,SA,Sentiment,Normalized_Rating,Composite_Score,Quartile
5,lunch marble + grain ago food great unli steaks superb totally worth price served entertained chef spencer far beyond delightful job attend every guest concerns definitely coming back,0.9617,Positive,1.0,0.98085,Q3
5,stayed bai hotel jan 12 19 2018 totally impressed customer service che housekeeper courteous unintrusive room always spotless clean maricel manager bai cafe gracious warm friendly enjoyed chatting groups friends family dinner every night every one totally enjoyed service food selection erlah ruel monalisa bai cafe efficient accommodating liked accessibility hotel park mall walking distance everything need well grocery hospital pharmacy money exchange request hotel airport pickup also take taxi mactan airport definitely come back stay,0.9884,Positive,1.0,0.9942,Q4
4,twilight rd good place unwind bff bai local call best friends good food amazing people extraordinary dj variety beverages choose thanks ms katrina esma sharing good vibes bec youll get perks enrol memberships worth please come visit new craze town bai,0.9849,Positive,0.5,0.74245,Q1
5,like everyone greets let right hand feel hearts sending message employees care good rooms exactly spacious get view make space expansive love places new gives whole new feeling,0.9524,Positive,1.0,0.9762,Q3
5,happened visit twilight bar sinulog view amazingly beautiful perfect costumer service jason yballe living hotels name bai place plus people around creates beautiful picture life,0.9378,Positive,1.0,0.9689,Q3
5,went place assistant twilight roofdeck 23rd floor disappointed greeted warmly jason guided us menu wine course taken selfie pic remembrance food delicious view top really amazing pleasant dining experience food exquisite flavours highly recommend going twilight roofdeck bai hotel cebu,0.9491,Positive,1.0,0.97455,Q3
5,hotel brand new soft opening wed speak room quite decent except glass windows dirty bit scary 17th floor afraid heights attempt look coz windows dont railings whatsoever parking lot still construction big plus bai crew phenomenal excellent customer service cafe bai amazingly wonderful oh much choices food dining area huge go 22nd floor beautiful pool bar night time go 23rd floor twilight deck bai hotel great completely finished,0.9168,Positive,1.0,0.9583999999999999,Q2
5,bai hotel cebu beyond expectation friends stayed sinulog enjoyed every moment staff property excellent would definitely recommend staying #pitsenyor,0.936,Positive,1.0,0.968,Q3
5,celebrated titas birthday twilight roofdeck first go view fantastic tables chairs really cute well service really excellent everyone accommodating hospitable specifically jason really fun night definitely recommend bai hotel twilight roofdeck two thumbs,0.9777,Positive,1.0,0.98885,Q4
3,stayed 2 nights hotel business meeting room quite small compared luxury hotels beds seem big room toilet bath small service good carpet floors new clean buffe restaurant cafe bai good spread affordable,0.8176,Positive,0.0,0.4088,Q1
5,first time make review want commend staff earl bigyan ko sana tip insisted rate galing ng service ganda ng room ambiance fresh babalik ako sa cebu dito ako pupunta ulit,0.6705,Positive,1.0,0.83525,Q1
5,wonderful time recent stay bai hotel brand new beautiful place made even better staff cannot say enough friendliness professionality everyone huge shoutout kindest concierge met went beyond assisting us could ever asked end become friend thank salamat kaayo rv also want really thank great guys afternoon shift pool bar made experience wonderful cannot recommend bai hotel enough fantastic comfortable stay aenities one could ask thanks everyone bai hotel mandaaue city cebu,0.9878,Positive,1.0,0.9939,Q4
3,really wanted like hotel watching construction past year finally opened decided book 3 nights part time cebu location ok near parkmall nice food choices ok shopping arrived rainy night first thing noticed got cab area pull 2 inches water arrival area raised curved like see cebu city hotels check went fine efficient staff eager please find everywhere cebu lobby area nice bit chopped part looking grand high ceilings part low ceilings bit overall nice looking riding elevator floor noticed hallways air conditioned quite hot rooms nice well appointed however bathroom really cramped didnt exhaust fan breakfast nice expansive almost good buffet radisson service inconsistent especially busy pool area hotel fantastic great views cebu terrific service staff maybe highlight hotel check zoo process quite long partially automating process pull review paper file guest trying compete higher end hotel category cebu hotels like radisson blu marriott think still work much nicer hotels promo price paid room less hotels quest elizabeth marco polo three found overall bit better experience bai think bai solid hotel work kinks likely wont return found location ok regular room prices closer radisson marriott think would chose instead,0.9955,Positive,0.0,0.49775,Q1
4,although soft opening compete existing five star hotel operating years service accomodation reservation properly handled sheila room properly cleaned attendant daryl room service delivered time donald,0.0,Neutral,0.5,0.25,Q1
5,nice clean rooms great rooftop bar breakfast huge wide variety food something everyone hotel new many nice amenities japanese restaurant lobby nice workout facility,0.9485,Positive,1.0,0.9742500000000001,Q3
5,dinner couple friend marble+grain steakhouse service excellent jack sommelier recommended great wine go steaks fine angus beef house dry aged beef food great ambiance perfect good conversation dinner must try experience,0.9758,Positive,1.0,0.9879,Q4
4,stayed hotel wonderful plus service superb breakfast buffet excellent gives variety choices food staff friendly offered benevolent smiles warm greetings also utilized bar ground floor ended singing along singer piano man also wish compliment earl attentive service bar ordering drinks also carried congenial personality kudos management wonderful staff excellent service,0.9916,Positive,0.5,0.7458,Q1
5,canceled flight book hotel last min phoned bai hotel cebu assisted us swiftly professionally everyone doorman reception driver rv took us back airport professional friendly courteous even thou soft launch hotel thought years well done bai hotel,0.8689,Positive,1.0,0.93445,Q2
4,fairly new hotel everything finished yet eg 5th floor kids playroom supposed nevertheless pleasant stay family buffet average nothing spectacular stood service personnel top notch consistent frontdesk security guard thats basement tell everyone well trained page,0.8225,Positive,0.5,0.66125,Q1
5,amazing exp celebrating nye party hotel bestfriends perfect choice services great well hospitality cafe bai would like commend gorgeous lady always spread good vibes amazing smile hello jessa talingting keep good work,0.991,Positive,1.0,0.9955,Q4
